UserID,Name,Screen_name,Location,followers_count,friends_count,listed_count,favourites_count,statuses_count
361698923,城田優,shirotayuu_bot,,153,10,1,0,10290
234197615,อิเหี้ย ตับกู*,_ploid_,,99,205,2,213,6529
3314324396,ALDUB-kangmaru,adrianoppa,,345,789,13,179,46981
2735235914,Kathryn Clinton,kathryn_clinton,,192,362,1,2917,2343
2333987611,TINYgtbt,TINYgtbt,,19,6,1,0,272909
2935685160,wchg__,warintun1,ig : warin_77,24,240,0,316,5432
2356542150,Stefan St. Romain,FootballStef,Louisiana,18,111,7,2,305
192376374,グスターフ☆,GUSTAF528,,587,1555,10,34516,49237
2556115724,आशिष पौडेल™,its_me_Asis,स्याङ्जा~बर्दिया~KTM,8423,8079,23,34652,23493
1618373905,Sydney Evans,sydney_evans98,,264,186,0,4696,483
1618194824,Parda Flora ♐,FiorellaLour,Solymar,638,558,1,12213,71372
1921525848,#1ChivilcoyanaK,PaolaRomik,chivilcoy. Bs As,462,527,3,442,2287
2369642017,Tequilla,__canifflover__,,4094,2021,4,4152,12832
2226481261,ラピス,DQ_ppopo,ペレチオ,192,147,9,8818,56318
1168649676,島田玲奈bot,Shimarena_bot,元 NMB48 teamM / しまれな,4546,3882,43,65,1178873
935791550,WTMDT,Its_BEDTime,Mane Bruh I'm from Memphis,549,579,0,5789,14966
1477716552,[T]orres,pru_pruuu,"Amarante, Portugal",2256,917,8,48621,85948
423577229,MoisesSouz4,moisesparkk,salvador -bahia- brasil ,42,223,0,56,5848
489921134,champagnegaby☄☄☄,gabyybarbosaa,mtl,413,462,2,9513,6251
65524783,Bruno,brunoframex,São Paulo,439,301,1,57,2073
3958414763,Efra diaz,Efra8870,,185,179,0,61,371
71129384,The Notorious Pek,MRSZ_NEWJERSEY,The Doobie Shop ,2342,342,9,11,130746
298638577,Un Café Para Leer ☕,UnCafeParaLeer,Colombia - @Metaforizado,1150732,197,1791,2676,13142
3716366901,Tyra,GattoIllusion,,305,879,2,80,680
2344470685,Ever,ever47s,,101,155,0,155,854
1251187262,PetersonRoxanne,PetersonRoxann1,,9,17,0,0,163578
2868235945,عامر العجمي,ameralajme11,الرياض,104,160,0,17,733
552052982,Kyle,NickisNutz,Glasgow,191,652,0,1336,1460
531967352,九之扉@ぼちぼちお絵描き,coronahikari,こたつの中,93,102,1,412,7643
2383045693,けろ,k7e_r1o_c6o,,0,128,0,48,4887
2397727627,Crazy Curiosity,NewsShortCut,India,469,748,3,65,1104
3054386428,highly fascinating d,demoquiros,,76,40,28,0,108083
559539589,فهد العتيبي,F_F_A_A,,11052,270,6,255,17818
3437407647,Olly Barry,OllyNotOli,"Cambridge, England",44,183,0,524,574
775100832,Defense Mobile,defensemobile,"Stamford, CT",584,140,12,319,10900
3038659892,دي ماتيو,QASEMOV1,ارض الله الواسعه,149,419,3,274,8688
2218848033,Luna,subtextfantasy,"mia, fl",2920,140,7,3178,12101
3322746929,Monkeys Animals GIFs,monkeyanimalsbl,,210,10,0,2,1906
114156838,しど@炒飯反青豌豆主義連盟,sidvicious_noel,"横須賀市, 神奈川県 JP",605,132,36,142761,303495
961506025,jae.,maerizzlee,lester's heart,271,208,1,13787,4285
598734812,$O$A,_freakyfied,,475,259,2,10684,37339
1292498586,R tarentino,_andrade_99,,368,440,1,452,6090
2943751524,恋する独り言,koisite666,,368,907,1,4,8569
4349755109,Emmanouche,emma_msc,,65,65,0,162,389
1237621675,ไปคอน16-01&31-01-16,WiAomchom,"Bangkok, Thailand",365,161,5,10082,73384
3276060379,空汰7世@カラ松girl's,curutan01,実況沼,130,321,6,3866,4477
182953761,Sam Waller,ARN_Waller,"Abilene, Texas",1133,84,22,53,12427
223624137,Sirgreen Stanley,killahgreene,"Port Harcourt, Rivers State ",110,432,1,4,6446
494750026,Oatmeal,OatmealGG,Arizona,603,196,10,16714,74905
2161786850,Eli,Eliishigh,,120,137,0,3302,585
2898886216,Jayy K. Vinova,rvdicilife,NYC,21,31,0,14,45
704876699,Vaskes,J_Vasconcelos97,,478,171,3,7861,12904
119934673,田舎暮らし発見塾,yamaet,宮崎,6665,7169,17,7,117480
263700656,まっつんのあばらばらばら,matuMnokai,そこにわたしはいません,281,336,6,9649,36000
2974666337,padmé,gaemine,,6,189,0,535,24003
853519291,Thaís #Thai5K,ahl4rry,Porta Daniel,2625,199,6,7568,178813
4114092438,바나나,banana_9393,음지,105,154,0,112,453
2212532738,B.M.R,TapsoStalingrad,Saalma maReuss ❤️& Maande❤️,526,385,1,187,7624
17866266,Megan Ann Wilson,shegotgame,Toronto + NY,5437,1791,284,3386,83100
994419835,Patricio Gutiérrez,patriciogtrz,Mexico,85,89,0,377,890
75861346,gaysarah,decodeSARAH,,904,1687,3,1008,10683
3136772302,✠♏,biabeatriz391,"Brasil,  Rio de janeiro ",329,372,0,4569,3361
1846713972,FolhaUberaba,folhauberaba,,23,113,0,0,11733
594118259,dania bean!,markhoppsus,LA * ✩‧₊˚ *,3191,153,77,22695,119809
373158106,NL Meta Guide,nl_meta_guide,Netherlands,35,2,11,0,13799
2206775984,Akame 赤目,oneeeeeeeechan,,496,3,39,0,314221
2467769552,○○,maru8981,,420,451,6,275,13901
2937737454,นอย,plusnoy,,65,198,0,205,7528
283093877,しんぶん赤旗,akahata_news,,1203,0,183,0,28534
3928245553,Vanessa Zaiya,vaaanessaaaa___,,66,161,1,5195,5375
3953292138,guwop,blvkflvg,,102,115,0,1102,912
2426360742,Rubea♡,_FloorRoberti_,Argentina♡,980,1272,3,538,10299
3284749495,Fa Lola La La,_gwopgoddess,weenie hut juniors,649,423,11,14535,27899
2999083630,sthephs,rchsstt,errejota,1220,496,1,21653,10412
1112472986,Sergio Daniel Carriz,Adiel052004Sdc,,5,37,0,0,3408
3742873695,AlDub ~ MaiDen,harabanez,,64,166,5,4779,24633
2876378805,Jeremiah Simpson,EnwroughtDreams,,1121,860,146,86126,115901
3645656259,boys do cry,gattinies,sans chantilly,152,541,0,3282,8034
578685560,Y$L,_JDRojas,,1977,1447,5,3560,84583
2914805150,GamerAntenna,gamerantenna,,0,40,0,0,2664
342990947,.,kirokekomedeni,,0,25,0,0,1
850903105,daniel,danielhogg7,"Prestonpans, Scotland",567,344,0,2422,5664
1496488788,OE MAIS T KI,mylenouush,,1396,1160,4,13869,34459
950761009,Nathan Farinas,nathantyler_5,RIP Eric Wright ,872,1293,1,2187,22826
432588524,Luv,OverAgainA,,452,98,14,4288,15117
4594239695,BAYTOS ELLERBEE,baytosellerb,Panamá,0,7,1,10,22
47596019,Liputan6.com,liputan6dotcom,Jakarta Indonesia,2334957,627,4588,6819,680793
1628891461,همس الجفون,HamsAljfoon,,1283,2017,0,60,4488
3341953377,Tarada#4 Rubia#3,AbrilCai15,"Berazategui, Argentina",714,703,2,14074,7263
3279367044,kekel,nkleyy,Kat rumah,348,330,0,757,7339
981384133,Mari A.,MariaJoseArceV,"Cartago, Costa Rica",752,480,1,3987,14605
721798579,mikayla~,airolivforever,,251,277,1,5739,2332
239358373,かましょ@12/26りすわん,kamasho01,musiclover.co.jp所属,5944,958,120,6235,104245
1544403042,キュア飲んだくれ,CureNondakure,,259,345,15,16746,39475
2202718675,In my arms,DocWHOops2,,903,1125,0,417,226
3280265629,Omar Hossain,OmarHossain15,Faridpur Dhaka Bangladesh,7,48,0,33,12
489127353,地方自治体総合情報,jichitai_joho,東京都八王子市,1072,1185,16,0,994043
263020241,Aris_Girl,aaris25,,24,168,0,2783,16290
403156249,pīīn,ppwrp,,832,521,5,6021,260048
76563440,まつ～ん,matun00,日本,233,232,18,650,30712
3286672964,Sirin Sebastian,ca0358b3958d453,gujarat,18,51,4,499,516
371064803,おばかさんのコトバ,scspb0730,ここ,261,428,4,0,51204
3314663636,Lilibeth Estanislao,chinieshane,,12,42,0,143,453
112852425,John Eliu,john359e,Mexico City,2944,1310,12,27088,5412
4017675792,✊✊,OddRyaan,inland empire,170,166,0,32,164
2504445947,HAPPY B-DAY TOMMO ♡,calopsitalarry,   H+L / Larrygreja /THG,872,2124,2,13780,22389
3179298859,りな,rinarinarinaha1,Merry X'mas,307,155,2,1649,2566
2906221614,❄️Electrohoho❄️,gabigrump,The Oh-So Sunny Yeehaw State,394,487,3,8066,2302
4575412694,-,SofeaAnisss,Malaysia,187,694,0,17,802
1316956800,Rafa,rafaelasena_,,804,351,3,7684,23318
218360365,arizzvandofen,neuroxdod,Pandeglang,5,479,0,0,5864
3105073768,DOGGWORLDENT,SeeriousPenny,JACKSONVILLE FLA,86,293,0,0,32
2350618518,scarlet,intothenight__,,182,216,0,595,13956
959430452,View's from 126,keivonwood22,New York,983,464,8,22440,46373
4565139192,Pankaj Thakral,pankajinsan913,,26,1,1,31,6818
296559426,ana laura,alaurasenra,cwb,85,151,2,336,21978
3328761097,widya dara,widyaedward,,580,1082,1,1746,3368
2685794906,تركي,Blue_Turki,http://kik.me/QcwF,245,253,1,235,8259
386338122,tamiris,tamirisgx,SP,429,169,0,3015,11094
551364016,نسائم الخيرات☁️,Amamam666,تجدو كل ممايعجبكم في المفضله,2120,599,11,1794,54019
268926482,Stephen BURRy,guapsquiat,,1637,994,3,1571,62095
3810515893,Glenn De Ungria,glenn_ungria,,19,2,18,0,149348
2787431661,malik,mrsmalik_25,"Porto, Portugal",758,1691,3,1323,12584
2693172400,❀,raquel_hellen_,,372,688,2,6440,6087
251862636,nora salas,nsalasb,,145,138,2,192,40279
4571457496,نداوي,nadsh_0,,29,177,0,2,87
3024399189,Lautaro Rivoira,RLautii10,Santa Fe,29,230,0,55,74
4538633602,سحاقيه دلع دبى,beacreak2,,2024,4957,1,0,720
2163355518,V.I.P Only,VIPVidz, | TURN ON OUR NOTIFICATIONS |,57871,84,90,83,2777
45394341,Maria Clara Torquato,mariaclaratrq,,353,287,2,1089,47602
3791754677,Luke Reilly,lukereilly99,,65,87,0,481,213
3967756393,ﾏｸﾞ【幸せをありがとう】,mofuarashians01,,684,185,11,3469,7586
3295098875,loseille,kalina_kalina20,"Gíjon, Asturias, Espagne",408,306,6,3806,13798
3839442017,R17⚽,PatoRojas01,Barrio Libertador,662,1330,0,511,2505
548010862,anything4Rai,_SaraiWorld,,762,302,2,449,52507
95336237,Atom,Just_Autumn20,ʍօʍ?,576,559,10,24797,61129
3044084302,ㅤㅤㅤmisha✨,dreamingclayton,,1158,189,7,21082,16572
3034924115,imposing auctions,cuetaraarchiba3,,87,40,24,0,104610
204421546,padawho,wtfbonatto,spn tw twd the100 tflash arrow,682,547,1,19380,39711
1281160262,allessandroalloush,AlessAlloush,,129,706,7,764,3149
3033095729,Gulpari Fey,lacarareheso,,4,0,0,0,13946
3513161240,不穏な御剣晃bot,fuonAkira,,247,232,19,40,8405
3325270674,み い,_shxtm_,,54,56,1,260,2228
318697661,CRY$.,cuuhrystal,,283,185,0,42,23493
3224554999,kana,kana53441733,,213,295,0,4222,469
4603625293,QuencyBaeber,BaequencyB,,55,90,1,9,191
3829628556,Kike,TheRealKP32,"Manchester, England",142,187,0,1091,2299
3000391683,Girls❀,_OnePussy,,997,85,0,11,916
85567797,ゆこ,yucok,,288,228,35,3451,105788
1693137578,4 Januari,syiqin_SAAIA,,1545,1992,0,4566,59344
1473662798,ｷｬﾜｷｬﾐ,taku_big,,381,297,4,9431,14161
2470981633,XO-blaze,laqaven,L.A. California,491,973,2,1018,864
1146146149,vito,viuni44,,700,1116,24,1411,20740
226669620,laura,lauramertz,"Richmond, VA",135,115,3,3354,8245
1525720290,My FX Data Provider,myfxdataprov,,2263,2300,21,0,8273
373158106,NL Meta Guide,nl_meta_guide,Netherlands,35,2,11,0,13802
61858284,Mitchell,mitchellj102,,293,273,1,4766,10777
4227343155,BJ,BarbaraJeschke,"Eastbourne, England",40,42,0,4330,296
611014552,#SELFMADE_TSHINE_SMB,575tshine,,290,879,1,549,5694
181075244,Mirella✌,_Maravilla97,CWU,293,90,2,3989,26780
2392306328,Reggie the Reckless,recklessreggie1,,1004,843,16,8324,3208
4187900613,Nora,NoraNumb,"İstanbul, Türkiye",183,275,0,920,679
486579646,Marica.,_____Luisaa,Arias Fajardo.,1123,829,16,13071,8443
3291812527,✾ مطۤــن٘وخَهــ ♔,ec68e083193f45d,المملكة العربية السعودية,2833,2078,0,67,4467
1128657086,Álvaro C. García,AConesa96,Madrid - Gijón (España),348,858,8,2853,6411
105097965,ด้วงในเรือนมัจฉา',TYRWin,"Chiang Mai, Thailand",136,280,1,7457,73131
287135656,Joe Candella,ctgoldbuyers,Connecticut,135,234,5,0,1558140
558131501,Taylor Graham,Volsgirl31,,208,429,0,291,210
316539582,gandhi quotes,gandhhii,,4032,3749,33,5,10219
57560101,Jaz.Cecilia,j_miniee,Windy City Betch.,714,487,13,1093,13524
3990284122,Nori-Roldanista♥,NoriFerreira,,113,146,0,609,594
4426059617,ام سوسو,procreap,,4007,3244,2,0,52
2524580059,So',_iamyemi,Bordeaux,509,109,12,258,24384
2868725666,ワオン,waon1006,ラウンドワオン,211,176,8,1870,52813
2833015574,Steven Villanueva,batmanxsteven,,212,87,0,741,3355
2148572579,️yazzy,yxnvmammi,Puerto Rico,406,263,2,2143,19297
301403139,G-zusi,kanetaka1073009,さわやか王国,299,158,13,701,31430
1286431370,沙也加★相互フォロー支援しる！,sougofolliwzya,,13646,14612,32,22,649339
1605014407,•~•,hickscheston,,396,327,1,3891,9714
2426794550,死にたい人,superXpizza,ざーぴー黒光り地球防衛隊,149,231,9,33617,29185
218073883,susumu kon,kon0923,,1251,1784,5,945,12243
361268115,サッカークリーチャーきどう,sakakurikidou,あきおの背後,11,8,3,0,89504
3197990466,Kyle Kocimski,kylekocimski,,237,277,0,485,480
3272612989,genie,dyonabanana,studio,112,257,0,599,795
2595774048,dika,dikaawe,ManUtd,10,156,0,0,1849
3035610029,AdlerBourne,dscczxu,,25,111,2,5148,5683
2335954407,Victoria,alondra55589,,13584,13640,151,13554,23029
3266095681,カエム,RP_love100,ﾒﾘｰﾌｧﾋﾞﾋﾞﾋﾞﾋﾞﾋﾞﾋﾞﾋﾞﾋﾞ,403,306,7,9918,17270
2233387140,택요니,taekyeonie,전라북도 전주시,126,39,6,959,83678
3051914746,haka tiberiana,_yashadara,bikini bottom,347,370,1,3828,5779
4418577515,L❎,mer__turquoise,,34,101,1,4,83
2588168801,Mariame,mariame_knt,94350,241,258,4,93,3642
157185400,Tu Caballero de Cama,iOneGentleman_,Tu cama,117422,12140,55,119,1371
597874911,Raquel,RAQnation,ig: raqnation_ ,879,427,1,3631,30948
1211072017,毛玉さん@毛むくじゃらのしがらみ,ss_gt,マヨネーズ王国3丁目,1095,1344,2,391,2643
864278035,Memories,L0st_In_Time,Valley of Death,1999,1485,30,216,10799
1525955108,hennessy ♕♡,Hxxnessy,,237,429,0,2940,6370
541197897,Mackey Boyle,Mack_intosh,,150,140,0,971,3889
3257921234,みーちゃん,arng20,12/17 ルリイベ,49,68,0,317,604
3088451313,Koçer Çelik,kocer7300,,110,197,0,404,159
1178843366,Pacarnya Chanyeol,nadyaputri026,Doraemon World,965,232,1,16,33394
2365536240,Lifestyle,Lip6Lifestyle,Indonesia,5876,26,9,112,11784
2279448196,Grace Eze,4evayuung,,198,215,0,2,42
817465693,わたし@人類は衰退しました,watasi_jintai,国連調停官事務所,554,478,13,3,19625
4505357892,黄色い双子@DFFAC,kiiro_ff,新宿、秋葉、亀有などなど,73,82,5,194,548
802303446,ALC@DEUS-PBW[喪中]／蘭華,d07249,ヒオウ・サクラ＠連合,322,367,15,1952,124954
38090230,TA,YoungSaban,Aerospace Engr. Major #UA19,666,455,2,893,29682
2277291888,Jorge Hernandez,waymoredoper,,210,362,0,4349,2803
3924660137,Karina Barros,NinabarrosP,Recife,164,169,0,17286,25284
2239617955,avs,avianacastillo,,616,319,4,16497,25096
21969052,ULT MARK M.,MarkMC9,"Miami, Fl",3162,1033,24,9441,106009
3067140036,☆ゆきちぃ☆,MotekiYuki,日本 ,256,235,4,29087,13705
3535489096,Maria Rubio,MariRubio_35,,60,283,0,0,2623
2421006954,Adventure,NomadicVibez,DM us your nature photography!,34121,4601,33,1016,62
2517350334,Chaim Goldberg,Chaim__Goldberg,Israel,416,173,53,61,260064
3110291648,princess,murkittyxo,sumwhere✨✨✨✨,15286,12603,24,2224,790
3229945344,☹️,NoHoesJordan,,470,509,2,3704,5492
2943361912,⠀,lostworry,,32710,2,69,5,250
217680709,ela☆,rouelaaleria,,525,346,0,8702,20859
916535288,アイスbot,icekenbot,タイランド,27,28,0,0,42847
3276493760,Makeup Trends ღ,makeuptrending,,36259,6666,35,143,443
2395548733,Resistenciamp,Resistenciamp,,70,349,0,3789,5787
3027504339,CesarNutellaFigueroa,CesarDAFigueroa,"Santiago, Chile!",1122,1700,10,4729,4765
1317256554,2ans,LindaMongondry,,357,321,2,172,13246
3253077004,Bruna,bruna199X,interiorrrr de sp,222,181,0,2110,1931
3335468488,Catarina ✨,wtvespinosa,estas a olhar? é pq queres sbr,635,461,1,10326,11852
1105464553,⠀⠀⠀⠀,relaxingly,,45850,805,206,21,541
1561399134,Dark Shxdow,ShadowKnfing,,110,219,0,6629,2442
483760490,ムーチョ@阪急(ポケモン勢),hankyuumadao,大阪府 豊中市,1718,3624,9,28,1943
3355174552,My Alternative GF,myalternativegf,Everywhere,706,3103,40,4,91088
175529534,ٓ,G786R,,9855,632,5,5,187
3266742643,Najee Abdul-Haleem,najeethehooper,,58,58,0,429,560
106934573,ソフトバンク京田辺℡0774630991,sb_kyoutanabe,京都府京田辺市田辺中央6-3-6,809,1682,43,3,13072
1724518482,Jeffrey,JBinni97,"Illinois, USA",124,133,4,2203,3312
192004332,I'm Secret girl,Aany_r,são paulo,303,244,4,652,31891
70244722,| Cαrlos Δlєks |,El_Carleks,"Puerto la Cruz, Venezuela",384,612,6,70,7183
826550850,Plaku I Ri.,arddiann,PRISHTINË ,1664,197,7,29188,94673
437253912,Meryan.,TH_MEEM,,373,147,1,267,1678
20922440,Grace,MorningReverie,London (ish),430,457,13,11881,23693
188458997,猫使い@C89 2日目西う19b,nekotukaiguitar,Japan/Kyoto,393,296,22,2918,22235
3518589863,su,s_hiele,,91,70,0,1283,2326
3022317310,♥I Love Lucaela♥,LoveAMicaV_Sole,"Pilar, Argentina",2295,993,0,4252,17052
2363578058,•,LowkeyTriflin,ET,69955,981,244,41265,451
3361049391,Rich Luxury Goals,RichLuxuryGoals,SnapChat: RLGSC,32039,19935,27,1803,2555
275337746,Luis Pedro La Torre,Kuipi_5,"Guatemala, Guatemala",146,285,0,119,5014
597943194,James Sequeira,_Jsstr,CA➡ATX,462,449,3,18806,31714
161636624,ちんくしゃ@女体化アイドル兼civ廃人,TINKSYA,広島……別荘はsid星,232,331,12,138,22329
2737239349,Cecy Hanna,CecyHanna,,24,76,2,0,18345
2330094679,Ariz,ArizPeace7,,533,862,2,3491,6754
3807049214,Andrea [Rubelangel],delafuenteandr1,España /México ,19,75,0,114,180
307876965,しおみづ,siomidu,試されすぎてる大地・ほっかいどー,2754,371,74,153,14013
3731708297,✌Chupame un diente✌,Yamii_2108,"Caseros, Argentina",384,270,1,2288,4419
2950172228,翔CRAZYBOY@E-girls垢,Shizuka_love00,,61,87,3,2285,2347
30608601,Irgo,igorsousa,,243,237,5,407,15458
4583960609,Nycollaus,NycollasBetaLAB,,80,135,0,1,554
351395229,Kɑrlǐta♡,KaarDiaaz,,455,218,1,5528,17917
3316069937,Problematic Forehead,kimberly_inc,"Seattle, WA",1375,666,28,3109,33766
2319116666,朧*ぴㄘゅ♡,pilina_38,Follow Thank you♡だてめがね,444,190,10,7622,14155
912407744,skynsun,AziAus,,315,365,0,955,33937
209983192,sa,nisafouzi,ig; nisafouzi_,506,261,1,3372,32360
2943885977,Same7a,smsmangel66,اى حته غير مصر,4044,2961,1,98,13945
3322084823,Sophie Olzanski,x_sebsgirl_x,,296,347,1,14324,7016
958075093,mikayli,mikaylaawaltonn,,683,156,0,21031,52477
423491743,gonzalo,BibbleCool,"Buenos Aires, Argentina",652,2008,5,1135,6891
206704650,Kérol,carolvieiram,"ES, Brasil",704,928,1,8994,56169
3063953905,レタス(犬)探してます。,307cc19931113,,549,253,3,155,620
3059517866,はる@たまこ。緑化軍団/深緑同盟No.8,GReeeeHaru720,,177,361,1,1601,862
1549514713,hafsa,HAFSUSS,,575,483,5,4018,11221
307841230,Steve Sinful,HornyDevilxxx,Your G-Spot!,3612,840,102,40962,175932
2504657956,❄️,mikeygcliffo95,,2100,676,7,27177,9349
2945233300,Victoria ♉️,VictoriaMcateer,,210,182,0,1702,1037
1580698188,❄ 6 days before NY ❄,dilutemix,russia,90,50,0,62,9465
3226832031,محمود,Mahmod137,Libya,735,484,0,11634,9742
1270295402,julia,viewsmv,linnea,2780,245,35,6379,38260
1862505482,Stuart Price,NFodeAlan,,396,396,0,954,3741
3311324359,Diana x,Dianamelol,,1705,56,3,0,2921
1067007654,La Manche Rouge,Doc_Luc,Lyon,666,293,43,26735,93554
954494802,Pedro Cantú,PedroCantu98,,594,470,0,180,17889
2159083250,15,wild_2nd,,14,114,0,0,149
2799048874,نسيم الحب,semo_ana7,الدمام ,68,39,2,0,89707
3214291301,Paula Santiago,paulasantiago03,"Belo Horizonte, Minas Gerais",95,90,0,4623,167
512002042,leonhearts-HK,Leonhearts0812,PROUDLY OFW HONGKONG,324,1052,1,2988,5808
1542376400,ツイッター！でショッピング,trend_realtime,,2469,2070,33,0,994274
2951970794,Cam♡,lizacameronm,,324,227,2,1825,8197
2449741381,まめ,___botan,,218,217,14,4015,40035
391542531,Whovian Leap,WhovianLeap,,5647,4442,48,2385,2054
922249736,kannna,kannnaoipl,,411,426,7,0,3877
2380716376,hebeR,hebermars,,166,138,0,2527,5281
2159125946,✖Courtney✖️,CourtneyUJ_SK,Newcastle,2925,2463,11,15525,25414
2764746238,monaghan boy,chloe__keller,Sarreguemines et Strasbourg ,79,194,5,1181,3007
758450550,A,abbyveitch,nchs ,429,176,0,6458,1979
3723917726,فيصل .,vjfhgg789,,158,144,0,489,611
4314761964,Lyss,lysaleeann,,223,250,0,1710,717
3226365038,ISSEI▶︎▶︎▶︎(Eotm),UraJeje0205,,393,437,0,272,524
2995308520,Kae,kaytheturtle,"Little Rock, AR",1096,1907,0,2351,2656
3327646027,ععزوز,azoo7599,,185,378,0,214,20
48509600,joey,jinyoongs,got7 af,262,320,4,19412,33555
3149832341,Thiago Kepner,Thkpn,,500,370,0,555,761
361516570,Matt Herrera,Phenomaly,"Solana Beach, CA",35,126,5,17,171
585905313,g a b y,thugnific3ntt,,386,255,1,19256,14395
756657866,Why so serious ?,SkarTiz,C:/Windows,416,172,7,6052,43995
3234274941,D-Eazy,GomezDaniela98,,159,125,0,871,5391
1306096634,♥Pari♥AF♥,Pari786A,,461,248,1,2867,233
1237239590,マミッキー,mickeafa,,13,17,0,1,500
1391517571,сокшеа,supt1l,,1332,617,20,35306,127391
4646073672,frases y versos,fresesdelcorazo,,14,142,0,0,18
4364813892,( ´△｀)무작정전원우(무전),0717_0626,150606~ing,48,49,2,13,663
625690866,MasterCard Colombia,MasterCardCol,Colombia,299535,219,131,79,11417
3153327937,mal,malloryhartman_,,107,105,0,4274,1177
73312013,Nick - LOVE MAX!!!!!,NYGamer,"Long Island, New York",1764,1479,82,10517,114888
2835155154,Noel Chin,gmaxx692014,,3,3,0,0,692
3215033986,♨ 573V ♨,S73V3NR,,670,188,3,278,26336
3264699866,夜桜弥者,yozakurayasya,,99,80,0,1,369
3259690872,も@取引,o_torihiki_mp,三重￤学生,84,86,0,10,37
901484762,花宮真@多忙につき浮上率低下,Hana_mayu,霧崎第一,236,170,2,33,30357
3259756927,モンハン好きのなすきゅー,nasubi0927,チーム僕達,86,94,0,9,1032
3263536848,たけにし,takenishi00,,57,47,0,25,768
1315732508,Josh,joshhuaperez,,265,207,2,2951,13775
2943222505,ゆん,_ary_4, ありやま  /  けんたお  /  まひろ,95,113,1,5329,9633
2876212357,Raju Halwai (B+),defad920f38440c,hansi ,1885,1545,26,6102,203357
3266066161,舞岡中学校男子バスケ部あるあるbot,maiokadannbas,,1,9,0,3,1737
2957342514,유나,yunakich0505,,381,483,3,1269,8500
3299672999,babyleggs727,babyleggs727,"Texas, USA",374,935,54,1067,8813
2370417642,macicboy,macicboy,"windsor,ontario",69,124,0,124,478
1674490472,(｀^3^´)のりぷぅちゃん♡,noripuu_a,北海道産 東京都民,244,570,5,1185,23329
3265819861,The KingFishers,KingFishers758,名古屋,1115,2269,0,10,2858
343298144,Cy,Nikolesi23,evans' house ,695,446,0,4281,31002
4593468867,GAVILANES TAGALOG,gavilanestag,Dammam,0,17,0,0,4
3261294158,RT.☆支援,daietto_0630,,347,365,0,6,1728
524772589,たわし,yes_or_No10,,52,184,0,275,4571
2192291496,四季漢升,tubemaster4s,,1439,1563,7,21569,2613646
2356955408,maduzeira,loxmas,,6315,4305,14,4757,69606
2720094381,Jey,idkjele,,2321,1940,6,13562,39888
1645538654,victor,totorlatortue,,66,383,3,48,1600
8277202,Ro-Ho-Ho-Ho-boDuke!,RoboDuke,New Jersey,373,281,28,3239,15023
3263060761,bo2 WEED,singekinoweed,,82,56,0,16,365
3266667824,艦娘レベリング代行屋,HqjriMO4swS0NY9,東京都千代田区秋葉原,0,0,0,0,349
138342639,ادهم,adhamkw,ادهمستان,17919,223,72,506,57077
120615777,Seba Castro,sebaheat,,27,121,0,2,105
2848385740,бене'zer,BeneHlk,XX paname,272,205,0,2553,6948
2826211457,Piri,2fabor2sad,"Penafiel, Portugal",739,668,7,11669,29258
4332620914,don't,qfucking,,130,160,0,219,702
4594531827,BRIMHALL DAWDY,brimhall39s,Россия,0,14,0,2,27
1188253994,Scarlett Melodie,Scarlett_dammn,"Romeo, MI",368,379,2,1461,5499
3263329086,ショウはジョジョラーでしたよ,79fc4999a16c445,炎裂き風を断ったその先の一つの光,745,864,27,5831,13262
2645678882,Libeth,104Libeth,Israel,114,57,4,1259,6675
1424532804,Aubrene Contreras,aubrene_,Batangas City,1693,1258,2,36930,58438
3098587596,Anela,Anela24_,,176,151,0,788,1016
3400195815,B ✨,_wvrthy_,,386,328,1,1029,2187
4049169807,Emily G,emmykbg,,14,18,0,6,13
1621661912,Luis Safadão,TheLuis__,Novo Hamburgo,633,264,10,2743,63364
1406156738,شقــــردي جنــــوبي,AzazS1403,,7476,6741,2,2498,46177
3174058224,ネイてう,xatu_poke2521,あいにこの本垢（大嘘）,217,195,10,7268,26724
3924080118,美容★No.1,nagao6_1,神奈川県横浜市,1426,4999,0,43,1236
2793348269,【優雅☆菊心】426,Hitomi74747,,101,158,1,974,3905
2166917603,Алексей Сотник,somsok5412,,10778,3298,140,243,82181
4379121136,Amaar,amaarbawazeer,,350,418,0,2,851
2396063846,xeanange,xeanange,,17,65,0,1,86
221985340,ElOtroEnemigo,elotroenemigo,,4711,155,36,111,80664
98905776,Haryany Mayara,haryaany,"Pernambuco, Brasil",899,675,21,786,39715
329194484,Lannah,LannahNicole,,1171,991,0,954,68931
2937791313,SitardRBLX,Only_Jdog,Edmonton,150,1102,0,5,25
3300489900,Jel C. Defante,lejc22,,36,435,0,2189,824
3820825813,リヴァイ,Levi_A160,身なりくらい整えて来いよ,53,53,1,207,5295
2283488509,ダイエット相互フォロー１００％＠さっち,daiet_sati,東京都豊島区,1691,1441,12,0,192717
2374499788,Erich Fritz Rauter,rauter256,lima,1289,414,5,145,869
4507023492,Essence Coffee,86redfern,,1,3,0,0,16
3062174604,はるぴす,haru4327,はーるーなーなー,760,301,54,4852,16046
603404526,Adiyatma Pradipta,Adiyatma26,Semarang,767,599,1,955,25086
132279142,Jhonatan Gomez,GomezMLM,Occidente,3349,1865,9,28,4537
